Mfcc0;Mfcc1;Mfcc2;Mfcc3;Mfcc4;Mfcc5;Mfcc6;Mfcc7;Mfcc8;Mfcc9;Mfcc10;Mfcc11;Mfcc12;Mfcc13;Mfcc14;Mfcc15;Mfcc16;Mfcc17;Mfcc18;Mfcc19;Mfcc20;Mfcc21;Mfcc22;Mfcc23;Mfcc24;Mfcc25;Mfcc26;Mfcc27;Mfcc28;Mfcc29;Mfcc30;Mfcc31;Mfcc32;Mfcc33;Mfcc34;Mfcc35;Mfcc36;Mfcc37;Mfcc38;Mfcc39;Mfcc40;Mfcc41;Mfcc42;Mfcc43;Mfcc44;Mfcc45;Mfcc46;Mfcc47;Mfcc48;Mfcc49;Mfcc50;Mfcc51;Mfcc52;Mfcc53;Mfcc54;Mfcc55;Mfcc56;Mfcc57;Mfcc58;Mfcc59;Mfcc60;Mfcc61;Mfcc62;Mfcc63;Mfcc64;Mfcc65;Mfcc66;Mfcc67;Mfcc68;Mfcc69;frame_energy;frame_zcr;frame_pitch;emotion;wav_files
19.1744;25.4851;21.7774;21.3632;30.6099;29.2229;23.1868;11.4368;9.18039;10.9038;17.411;23.2493;21.9747;16.138;14.1969;12.6881;2.92255;-4.22753;-4.3617;-2.46746;2.60647;-0.323414;-2.42222;-1.62882;-7.53624;-10.6398;-9.95795;-5.4583;-2.94911;-2.98066;1.04821;3.48349;7.75417;4.35702;10.8937;15.0597;16.3594;11.102;4.2075;-0.314418;-3.16312;-10.6614;-7.48113;-3.30816;-8.78748;-7.92043;0.615555;0.87903;4.19458;2.39506;6.95218;-2.47918;12.1288;3.52621;-0.164117;1.65293;-1.24293;-8.53391;-3.54459;-12.5265;-3.90661;-2.99374;-2.3719;-3.14573;-3.41186;-0.578871;2.54156;6.30245;7.26685;2.89954;1858.77075195;0.032549418509;213.177886963;L;14b03Lb.wav
12.2806;13.5862;17.0712;16.6464;20.421;16.2402;16.3169;-1.10864;11.5257;-1.54674;-5.79706;-12.7973;-11.3042;-6.85051;-9.81154;-9.27837;-4.03606;-2.37979;-2.9662;-4.24758;-6.3724;-9.84421;-14.6911;-20.0431;-19.004;-16.3677;-15.7693;-15.7795;-16.682;-1.6498;10.9183;10.825;17.8397;8.7127;2.21388;5.34499;-3.63989;-7.85731;0.562927;1.65911;1.03131;1.64559;-0.0216333;0.79867;-5.13994;-8.45;-8.34616;-9.73505;-15.0664;-15.7225;-14.6744;-12.3014;-3.16119;1.35384;11.2906;11.0628;6.07035;11.9851;9.70605;12.6607;2.6413;-11.2128;-10.4877;-13.4929;-13.1872;-8.99648;2.78085;0.00268507;15.7615;6.96807;2050.99902344;0.078133918345;354.640197754;A;16a05Ab.wav
15.4794;17.0017;19.8572;17.3287;15.3797;17.9252;12.9184;11.2044;10.4676;7.80342;10.1857;-7.25804;-6.24397;-5.009;-9.5886;-11.2963;-7.77588;-7.03077;-8.31604;-9.11547;-7.68121;-1.00412;14.1203;14.4433;17.1043;12.248;5.68359;3.37723;1.62695;-2.30177;-5.89094;-9.48204;-13.3077;-1.39449;0.902264;-2.1831;-3.61434;-6.93827;-2.33542;0.706641;6.44861;4.30591;2.42469;-1.09638;1.2243;3.62228;6.29665;3.88597;-0.142206;12.5491;17.1165;18.8348;16.9353;15.9259;14.6537;16.7393;19.8536;18.3675;16.9378;12.2183;18.8479;18.2807;17.7433;7.34151;7.50097;10.447;4.943;4.53117;-2.63557;-5.43354;833.446777344;0.0437527038157;215.377716064;F;11a04Fd.wav
11.9039;13.6878;14.3511;13.2741;14.4273;17.7534;12.6044;9.06939;5.89823;2.43898;-0.700902;7.57116;2.41919;3.34792;0.118203;-5.84622;-10.1218;-19.4204;-21.0336;-18.4635;-14.6531;-23.4715;-10.9725;-3.373;-8.71939;-3.83214;1.5834;-2.11348;-1.06956;-6.37243;-0.835561;-15.1345;-20.0405;-16.865;-8.6511;-7.86529;-4.00887;1.76397;-2.36547;-2.84126;-6.97792;8.56308;6.00299;-1.75849;-7.93677;-8.26025;-13.3683;-10.7323;-10.059;-7.75674;-10.4342;-2.78283;-1.96312;-9.30164;-14.3103;-19.5916;-21.2782;-15.9181;-17.3775;-14.8304;-8.67546;-2.78622;-1.95114;4.17634;0.700496;-0.118791;1.50367;11.9493;9.70045;5.662;958.726501465;0.0634794533253;385.108398438;F;14b01Fc.wav
22.4517;30.001;21.8047;21.6893;25.56;31.1803;26.843;17.201;12.0971;14.1126;20.5667;16.5764;13.0871;19.7169;21.7606;24.14;24.1047;18.437;17.7917;20.6112;18.4353;13.6415;10.8056;6.82003;9.67471;9.57557;14.1095;21.8357;27.1293;21.2781;23.8584;24.7272;20.6584;21.2196;20.6388;16.0734;20.7682;17.7243;18.1871;16.7136;16.3023;12.7382;15.4945;13.1353;-0.7392;8.74358;20.8764;23.0908;9.67015;17.0203;20.0934;4.98366;5.9034;13.7452;9.05041;2.52013;6.81171;11.6137;17.9946;22.6569;20.5188;12.5139;16.2872;16.0474;15.6297;6.98612;12.4855;6.58533;12.0858;10.2006;1345.78186035;0.0571515932679;146.984451294;A;11a01Aa.wav
23.0564;19.7683;20.7019;23.2404;26.1595;22.1895;22.3255;23.4587;24.0679;25.2584;27.5677;23.4408;24.2536;22.1267;24.9004;14.0563;5.93348;2.85654;8.50527;-3.70034;-5.74811;-5.28769;-5.98199;-1.53588;0.0791893;0.286887;15.228;6.51497;5.49388;5.93616;4.07721;-0.426272;6.575;8.83038;5.88275;4.10374;0.874963;-7.46354;-10.2496;-1.89873;-5.71788;0.304457;7.25298;7.31544;4.35589;5.69511;4.74527;10.6969;11.2479;14.4424;11.9698;12.3228;10.5264;4.49275;4.59859;4.08545;5.29454;2.73845;1.83347;-0.0904473;-5.43301;1.78842;6.49167;18.1215;15.794;12.9534;13.4086;9.3359;-0.220841;-0.367849;3232.16577148;0.0553148314357;252.281723022;E;14b03Ed.wav
11.6125;12.9613;13.3761;20.711;18.6012;17.4002;13.8449;15.3362;6.77839;1.60307;-1.28921;-2.48927;-3.64163;-2.65341;-0.311229;7.89522;7.34261;4.98936;3.39541;-5.41943;1.83702;3.8589;1.24706;0.312802;5.36601;-9.89711;-9.33778;-11.3733;-3.77113;0.82532;0.405585;2.18327;5.40778;13.8324;10.2248;-0.507596;-8.58798;-14.1579;-13.1908;-12.6337;-0.896914;0.567813;5.72722;13.4786;6.68939;-3.3121;-12.2715;-15.1876;-14.1601;-9.97852;-1.05162;7.23539;10.3492;-0.856002;0.549632;-1.34935;0.461969;-0.226203;-0.629069;-2.22694;-7.93123;-7.95444;-6.25407;0.920328;16.773;21.7852;18.1236;11.7548;11.9359;5.29271;774.437866211;0.0659119039774;198.728866577;W;12b01Wa.wav
15.5836;25.9756;25.4279;26.1492;23.9742;21.0744;17.5757;22.9688;12.867;3.02001;0.914121;16.5167;10.2927;4.95211;0.34618;-4.07126;2.57872;-0.422177;8.46429;14.8393;17.7786;16.4822;15.1025;16.8127;19.186;21.9868;23.4149;15.4193;17.1046;14.8873;11.454;11.209;11.0304;11.1781;10.5004;4.5439;8.58858;8.48702;8.66324;10.3687;12.7613;11.5961;8.93295;8.01277;6.95184;1.86568;6.30967;13.5575;24.6909;27.9826;27.629;27.2215;28.1138;26.9938;27.245;28.9943;18.5873;19.936;20.1634;19.0218;15.2186;18.1444;18.0456;14.9119;12.4433;14.5193;27.2303;21.972;19.7871;11.0204;2444.22387695;0.0470705144107;4640.17578125;E;12b02Ea.wav
11.6676;10.5251;9.38006;13.3397;17.8602;20.5566;19.7021;19.5829;15.2474;18.4555;20.154;15.5042;10.7453;14.7369;12.8203;9.51957;11.7771;10.9045;9.2219;10.5558;14.7277;13.4647;11.818;15.8371;13.5988;15.4349;22.2173;23.0395;22.0568;22.0851;23.985;19.2743;21.2974;18.5535;19.1653;21.545;20.0641;17.3683;14.1142;5.80037;-7.08964;3.75262;8.01317;7.0805;9.21114;5.67106;5.72253;8.59881;14.138;10.1247;12.8516;7.51677;12.6701;12.6876;19.0185;18.8196;17.9761;19.05;15.0529;20.4306;22.7649;23.1643;25.5588;24.8385;23.3908;21.0765;15.3021;14.9863;18.1024;19.2529;1613.58874512;0.0484129674733;123.788314819;L;11a07Ld.wav
25.0869;24.993;22.1656;29.9586;25.776;21.3763;25.9804;23.799;21.4004;25.1411;8.17049;15.602;13.1638;7.92391;-5.22699;-2.532;5.05752;4.8292;4.03434;6.44455;6.13085;6.17117;3.241;0.992406;5.44807;1.72661;-0.25083;-13.4535;-1.52822;-3.10178;-3.0882;-3.71644;-4.36467;-8.82246;-2.3723;-0.802145;-0.232894;6.35351;5.17603;-4.92279;-11.1846;-11.7618;-6.13325;-4.31147;-1.72629;0.113247;5.70112;14.7509;10.2717;4.34819;0.858522;10.0593;6.17602;3.99026;2.67154;5.14026;-1.68341;-1.36902;1.72662;3.28527;1.81323;0.0762801;0.0621735;1.8754;2.03047;9.53058;13.4622;7.31246;-0.256073;3.51269;2247.06689453;0.0281003285199;94.3955001831;L;14b09Lb.wav
24.618;24.2343;19.2549;23.4246;17.3004;19.2674;22.8554;22.431;10.8231;13.1582;9.99586;10.9449;5.64359;3.77716;-0.572699;0.573952;6.00276;2.42583;5.66655;6.7179;7.39799;10.4643;9.19034;5.5251;5.94714;-4.37897;2.95607;1.13662;-5.10493;-7.33526;-3.83177;-3.65733;-6.92005;-5.68046;0.640957;16.6313;13.9515;-4.61264;8.34458;5.55576;6.66194;13.5793;8.91117;3.14368;5.21442;4.34605;-6.6123;-2.16169;9.07419;8.71615;5.8376;8.58014;19.6213;25.2103;24.8168;25.4898;6.08248;4.5304;5.13047;-1.61066;-1.92164;2.64836;6.85485;6.65848;8.34321;2.70142;3.99938;8.65542;17.4709;21.5562;1907.44909668;0.0395190492272;242.354370117;E;13b10Ec.wav
20.3691;22.043;30.9807;22.0015;19.3858;17.728;10.3066;0.945034;3.35991;5.32791;8.2682;10.5162;1.16658;10.6275;7.46697;5.95629;6.89544;10.7116;20.6182;16.0398;11.376;10.8927;7.39953;0.485063;-0.524426;-1.69693;2.55634;-2.05462;1.6093;2.83486;2.18463;-2.05851;-7.14157;-9.13487;-4.47265;-8.33712;-4.93779;0.198299;2.53567;3.05306;13.1264;8.57693;0.517645;5.46016;5.63785;-0.796751;-6.24072;-6.84475;-7.88344;-6.96123;2.99924;9.10081;10.4124;3.1606;2.00969;2.12328;-2.45475;2.81216;2.25305;-0.0764178;7.68718;7.70701;2.53578;-6.93086;-5.94997;-5.81236;-0.0740396;5.0386;8.6443;12.2395;3001.63818359;0.0517509691417;256.814849854;A;14b09Ac.wav
14.2171;18.3991;15.7879;19.1315;13.4555;14.0771;9.42508;3.56604;10.6709;8.1118;10.0942;9.50084;12.2694;7.68022;3.82607;3.106;1.7318;2.2281;2.42575;8.74336;13.842;12.2207;12.8428;10.6775;6.39838;-0.178419;-0.975383;2.94894;2.55426;12.5025;13.1121;16.2228;8.31297;1.92618;2.19717;3.34858;2.59804;1.17484;7.1768;21.8333;23.5824;20.6649;7.88775;8.70984;6.60862;11.8942;5.87258;8.83454;5.00523;1.37205;4.67698;5.48776;10.5531;14.0705;24.9767;23.0184;18.1802;15.1007;18.1611;11.5623;16.1998;12.9116;11.6225;6.61897;6.75009;10.2074;17.4614;21.5019;19.587;17.073;2121.95214844;0.0621293783188;207.082214355;A;10a05Aa.wav
33.0506;20.3559;12.4271;3.41886;6.6022;-0.527815;3.01789;5.82125;8.21437;3.87888;4.68134;1.29211;-3.44441;1.35486;4.43394;3.58981;1.03321;1.7951;-1.94657;-1.72723;-1.19381;10.4456;14.1083;15.2506;7.42873;4.12581;-2.68804;3.12441;-2.12084;-0.297406;-2.29365;5.02014;-4.54043;5.96341;2.34873;0.373543;-3.18172;-5.71374;-2.76801;5.26568;11.8044;18.6646;17.9471;-0.061093;10.3877;1.59745;-1.16409;-1.75963;-1.95349;7.29947;13.1302;7.06545;-10.9839;-0.893316;-0.825197;0.135927;-0.993274;0.57613;-2.66417;-7.5126;-4.36765;2.81716;6.30867;8.92214;9.35122;1.0065;4.25742;2.21669;-1.28627;5.0124;1849.42321777;0.0576008446515;249.420700073;A;14a07Aa.wav
28.6566;30.7614;22.1312;27.3484;23.6128;21.0695;25.8255;27.2114;28.9852;9.68248;19.8138;18.8184;18.1819;15.7101;9.74875;12.3044;14.4365;13.5916;14.1859;13.459;6.49305;9.00908;4.32829;13.7222;26.8358;21.1303;25.0253;16.5501;10.9232;20.7592;15.4585;13.3246;15.1915;20.2086;18.1658;19.9286;19.3587;19.9878;11.1124;21.0649;17.8433;15.4214;15.7895;16.0052;15.4246;17.7501;22.3113;28.6432;26.0392;18.4071;15.0915;18.4081;23.2178;15.0774;16.0612;5.12954;12.1885;9.47488;11.6071;16.0001;14.3181;14.6295;24.3775;30.2332;27.5055;22.3713;15.5132;21.0643;15.2528;10.6258;1075.78747559;0.03878711164;175.175048828;N;14a01Na.wav
16.5855;5.25684;15.8914;21.6288;18.7937;29.3818;26.827;17.373;16.718;10.5961;9.82109;16.4282;17.2349;6.1822;5.25314;-2.17112;-1.77662;1.79502;6.37965;5.77881;3.92911;1.55193;-3.38164;-6.06349;-3.32978;-5.06241;-1.43924;-5.39921;-15.6011;-3.94474;-13.842;-7.41637;-8.89906;-8.47039;-6.08577;2.87148;9.02247;14.1394;6.48207;0.765472;1.43938;4.34083;6.26429;8.84624;5.11671;1.97615;12.9527;5.31217;0.721786;-4.93012;-1.13073;2.7534;6.93573;16.4185;25.0735;23.1081;11.2546;14.1006;15.2992;9.77503;14.3357;7.59295;11.1493;16.1564;15.0232;13.4526;14.5852;11.5924;12.0342;17.9923;5344.40478516;0.0473810732365;184.858581543;L;13a07Lb.wav
29.1232;29.0201;24.0194;22.2772;25.4678;21.3506;24.7096;31.7806;31.519;28.0279;12.167;12.7526;10.547;11.5954;14.5995;13.004;17.5554;13.3496;11.8576;8.7239;1.70681;6.9701;6.27952;11.0932;14.4871;16.6834;18.8783;21.0292;17.3752;19.688;16.3256;18.7682;13.6873;10.4408;9.49781;6.42721;-3.24133;-1.63766;0.946232;7.8863;14.5293;19.7773;21.0418;20.7706;16.2642;10.3287;17.7691;5.64792;10.6351;10.362;11.5883;8.14416;7.85405;13.5219;13.3719;13.091;11.7634;11.0845;10.6718;9.95569;14.1908;14.102;11.9555;19.1546;21.2988;14.7636;20.89;22.4679;22.9983;17.4982;4100.73486328;0.0383564904332;162.943511963;N;09b03Nb.wav
6.16115;18.8341;20.1364;16.0829;13.7533;10.4613;19.8566;18.4073;12.8573;9.68829;-6.93743;-14.6266;-14.5976;-9.42406;-9.28403;-6.37972;-9.20002;-0.188034;6.82901;4.1725;9.6809;8.95104;-4.66427;-9.69807;-9.16894;-18.0065;-14.8068;-16.255;-20.4662;-15.6257;-0.692449;8.15261;18.5492;17.0111;14.7648;10.1763;-6.38112;-11.5129;-20.7528;-23.5361;-20.8799;-16.2702;-11.1536;0.0486917;7.95488;3.29597;2.39902;14.3522;22.0986;19.5604;15.1554;12.7187;0.545694;-14.3522;-12.5706;-9.85497;-11.5564;-13.5798;-5.62963;-7.16091;-6.33987;0.885295;-3.25426;8.02095;6.62013;18.0369;7.77941;8.76622;6.52303;3.02596;847.540100098;0.0424939580262;309.590393066;W;14b10Wc.wav
22.8998;21.0719;19.8332;23.6491;27.9541;26.131;23.7272;15.7395;20.0955;20.3543;19.0634;19.5882;20.3952;15.0331;8.09344;3.57015;3.3323;0.861953;6.28976;3.78237;6.59891;2.442;4.05584;9.70269;18.0662;9.03628;15.1836;7.71164;11.7847;9.09653;14.2745;11.7282;16.3861;6.00001;13.5108;12.5652;14.9332;17.4048;17.0949;5.40493;9.92843;9.60259;12.3394;11.0509;13.14;13.0539;16.4146;16.5806;15.8067;7.18393;6.4552;-0.584391;10.1673;1.10183;5.46225;8.13522;13.7734;15.4738;22.1222;19.079;16.2193;20.6858;12.3844;9.72269;11.6682;10.4027;11.4803;14.0129;15.6696;26.9122;3740.42602539;0.0297412499785;120.837043762;T;03b09Tc.wav
8.93055;11.4958;9.43985;13.1666;7.9667;11.4211;10.3024;1.34546;-2.28246;-6.28103;-10.4402;-10.7903;-15.5972;-17.067;-15.9847;-14.3726;-11.9311;-7.57738;-7.48031;-4.79992;-1.23408;-0.4308;-0.337296;10.5293;11.6347;7.08195;8.39256;9.17681;8.208;7.16805;-0.278442;-1.84261;-9.21873;-9.20667;-10.6154;-16.0965;-18.8351;-20.2226;-18.7901;-16.868;-24.0785;-15.9226;-10.2224;-7.54805;-2.18203;-5.251;6.71856;4.48926;0.740729;-3.94655;-6.21478;-6.33563;-3.41457;-5.48439;-5.85294;-4.17981;-3.34052;3.29477;3.15866;5.57275;1.30404;4.21518;-1.51217;6.30518;20.7129;29.9837;11.189;1.05783;6.97274;8.98826;952.348022461;0.0565382130444;280.973815918;W;11a07Wc.wav
7.62289;10.4013;11.2084;11.1537;6.01821;7.35002;8.58806;6.29389;-6.85181;-9.89778;-19.3298;-15.2514;-17.6593;-8.72889;4.83887;6.21618;2.49181;0.280546;-2.87093;0.685482;5.05313;-0.00287851;1.5288;-2.77261;-6.36511;-13.1588;-14.1136;-17.0036;-15.8891;-18.8226;-20.5667;-20.9618;-19.2146;-8.04024;-5.93903;-8.93338;-8.13535;-10.4661;-16.2024;-20.0308;-16.7037;-12.3964;-17.3481;-21.2954;-19.6198;-17.6719;-18.4732;-19.5657;-15.0593;-13.6449;-16.9521;-8.15569;-15.0184;-11.1327;-11.1218;-16.648;-13.1162;-14.4864;-24.4364;-14.1423;-22.0545;-10.6325;-2.05897;7.84128;8.53465;11.7118;12.8641;6.51545;-0.987905;-1.77089;716.699279785;0.0602790601552;1258.47277832;W;15a02Wb.wav
13.0083;15.3333;18.4031;23.6027;22.9182;17.8781;7.8201;5.01671;1.74009;5.68884;2.73479;6.56972;1.89299;4.96013;9.40732;6.09885;11.4137;10.9365;10.2701;2.5355;0.75998;-4.80753;-4.65019;2.32232;-1.24757;2.84576;7.66144;13.4536;16.0206;15.8699;4.64126;14.2626;7.06086;4.46333;7.93057;8.38065;10.5307;13.9762;14.6402;13.7544;10.8184;13.1782;12.0289;7.22426;3.45782;3.21218;9.86204;9.64717;7.01229;1.12085;4.83662;3.80543;-1.24985;3.25634;-0.451248;-1.12618;-2.17622;-12.5947;1.84182;13.5285;24.787;17.4114;16.1752;20.5286;6.01716;5.28188;7.34395;2.20141;7.91633;9.3765;2075.64208984;0.0721152275801;268.223876953;A;10b01Aa.wav
16.21;20.1077;23.9984;10.2409;14.1666;8.39348;14.9426;12.4279;13.7565;17.0328;7.92951;12.3679;6.44444;2.51595;6.00271;6.89365;6.07649;2.50453;2.81955;3.94462;6.9912;15.4339;24.609;21.6897;20.4914;14.2458;4.13278;8.30027;10.531;9.42026;14.4186;8.89746;10.6029;14.2621;15.1932;14.731;14.6137;15.7494;16.8685;12.844;13.2327;14.6273;14.7755;14.7208;12.6074;11.9272;12.7908;10.6055;11.2451;10.4993;9.76725;10.7496;13.2551;21.5292;23.3081;22.3283;18.5321;17.7592;18.1769;18.6065;18.7661;17.8437;19.2849;20.8401;19.7998;16.2187;12.9057;18.2508;10.95;10.1972;1249.18066406;0.0401258841157;113.872184753;L;03a04Lc.wav
22.1932;17.4963;21.6961;20.5889;19.7893;14.038;21.2211;14.7337;10.4781;-15.241;-12.148;-13.7998;-12.6713;-14.0055;-16.578;-16.2697;-14.205;-16.5562;-10.8339;-10.3345;-11.4052;-13.7824;-16.1438;-9.46094;-8.26362;-6.90447;-9.92586;-12.6578;-13.2139;-16.832;-13.9857;-13.7686;-17.304;-3.74226;-2.85934;5.91731;13.4476;7.10562;16.1696;21.8842;21.4293;21.5902;18.0591;8.12345;6.36613;8.72207;9.82583;7.49782;1.82885;3.60006;0.59629;-0.428636;1.80231;-2.35202;2.44997;1.43076;4.94659;-2.51326;1.86739;-5.30918;-3.32956;-4.89795;-3.68251;-1.29953;1.76516;0.00151189;8.91745;19.0689;23.4636;21.8531;1733.2545166;0.0516461916268;211.395050049;F;13a01Fd.wav
26.7211;27.6769;28.5904;28.6533;19.9565;18.1443;21.1256;15.577;13.6022;11.0189;13.0992;11.685;8.50302;6.33838;4.84276;10.9484;3.42509;-0.013521;-3.05064;-2.97193;2.61305;3.26419;4.12805;5.46471;-0.853246;-3.55982;-2.18593;-4.37954;0.225274;1.22616;7.85344;13.8755;17.2284;15.9149;11.9269;12.8892;11.0133;14.4831;12.7393;10.934;14.386;13.574;15.1465;17.867;15.8932;18.3049;20.9366;23.9436;21.2066;24.7365;25.3624;23.1315;25.3672;19.7765;18.5277;17.7309;16.0651;12.7377;13.4873;14.4604;13.4612;17.1484;18.0504;21.5245;29.6502;28.4453;26.0124;17.5407;32.1763;28.5414;3041.86865234;0.0300541911274;172.660003662;L;13b09La.wav
18.0164;19.887;14.356;12.3159;12.9786;12.6437;15.8313;16.8983;11.9839;3.70416;-0.759737;3.39597;-1.82144;-5.95969;-11.0753;-6.44149;-8.48706;-3.81747;-8.09506;-9.74816;-13.3164;-11.4776;-14.1794;-13.8895;-19.7894;-17.2434;-18.0571;-16.1372;-26.1613;-18.6456;-8.17199;-8.44063;-3.65244;1.62167;0.296485;3.16369;-5.39069;-5.77963;-1.95707;-10.3225;-0.1434;-0.767257;-0.0668306;-2.78114;-1.15921;-1.35728;-3.17309;6.76093;4.16598;0.932517;5.64869;8.37653;9.36759;4.31709;14.0916;12.5559;4.44404;0.322648;1.04295;-3.45091;0.0690724;-13.1287;1.16898;0.600405;-4.21975;-5.32653;-8.71339;-13.6776;-14.9548;-9.73548;1575.12866211;0.0672778189182;285.714141846;E;16a02Ea.wav
14.5879;21.4814;22.3669;22.7784;16.0153;11.2651;6.04408;6.72298;-2.16564;-2.0419;-6.344;-5.79196;-7.43451;-11.2811;-2.55244;-4.20488;-0.166438;-2.83593;-1.4002;-5.36303;-5.76222;-12.7712;-11.4974;-5.23854;4.94635;9.61999;12.3293;10.6334;14.1853;11.0138;7.84841;8.49061;7.20337;11.6874;4.56384;7.81948;9.99927;9.1482;5.2692;7.42471;1.34658;-0.244622;7.2788;16.1961;21.7155;15.7972;12.8712;6.22029;7.28369;2.81487;-0.123392;-3.06674;-5.47998;-7.13801;-0.417645;1.48485;2.34733;13.0523;18.0357;8.2029;12.8333;1.6335;-5.90836;-12.2463;-9.68038;-1.66218;-3.49532;-14.4662;-11.4126;-7.75013;565.039672852;0.059887919575;651.775390625;F;15a01Fb.wav
28.5984;24.5051;29.5894;29.406;20.3264;15.9409;23.5718;12.1119;10.5087;10.7429;15.9399;12.5585;11.7764;7.76405;6.79616;8.69397;8.80915;10.0173;14.5605;11.7419;12.0574;9.41076;7.81696;3.30274;1.53665;5.78518;3.69407;2.58087;8.19508;18.3879;11.5833;11.362;3.51428;6.35558;7.93224;4.19277;4.15443;6.29179;16.1374;9.79492;15.1647;25.1658;22.4146;26.5948;13.7163;8.60199;15.5229;8.54589;8.55269;7.1082;8.26377;12.0491;16.3899;16.3348;20.4543;19.4922;18.6142;9.24108;15.5509;19.1516;23.1038;22.7083;12.1379;9.68845;10.1265;9.22213;5.13376;7.88047;5.11447;0.0996033;2128.90673828;0.032737404108;136.191848755;L;12b10Ld.wav
16.2283;26.4936;24.6903;28.2575;24.6653;12.2149;11.1417;11.3669;13.6639;3.53747;4.20591;0.725159;3.21791;0.928122;2.63346;3.3331;1.51128;4.74258;13.1221;8.80746;4.22743;2.3946;1.90163;-0.703812;0.0613502;-2.55908;-3.87444;-4.69983;-5.00928;-1.44545;6.93338;16.3313;15.5904;6.49116;12.9862;0.670959;0.90825;-4.46183;-1.66955;2.43007;7.87577;15.0239;15.6776;13.6108;22.1182;16.1686;9.85819;7.27083;8.87155;12.4765;14.6996;4.38746;13.3762;11.5027;13.0155;22.1605;16.6621;21.8956;21.1651;23.1864;16.054;13.7404;19.4788;24.3438;14.1422;16.7689;14.9934;12.53;14.4931;10.2829;3126.3293457;0.0350668095052;191.124481201;L;08b10La.wav
16.2958;23.5422;21.8014;5.90054;3.72363;0.790163;-5.55347;-6.40419;-5.78087;-14.3552;-9.28119;-8.3285;0.508625;4.6951;8.10755;8.26609;22.7637;22.2872;8.09219;9.73305;4.31895;-11.0274;-8.82655;-14.2261;-14.9203;-14.8722;-10.0174;-9.04415;-12.8494;-11.3526;-12.5906;-13.731;-11.3006;-10.8385;-12.5315;-6.91371;-8.28848;-6.38394;-8.21942;-9.10502;-0.948001;3.20298;10.5436;5.3494;7.85689;8.14711;3.4189;6.44718;3.30731;11.3717;11.4557;11.0605;25.8462;5.9155;10.2985;4.55754;4.98445;-5.36365;-3.30766;-3.58686;-10.0357;-5.68125;-8.88359;-3.47935;-7.01335;1.65759;1.89258;2.90194;9.79344;13.2196;1842.29406738;0.0508748292923;308.634155273;F;13a04Fc.wav
25.6493;27.3426;21.523;20.0865;25.778;25.396;20.6821;15.5029;15.197;13.7514;10.0508;14.7603;8.93249;7.79314;9.39076;6.97871;6.01064;3.83978;12.3039;13.8022;13.3113;13.5452;11.124;11.8718;12.962;12.8857;7.5536;3.77888;5.55838;3.4813;10.1647;7.36621;13.7252;14.106;16.8804;8.94602;-1.29092;1.21637;-2.31836;-1.04677;-2.07508;0.138757;2.32479;-0.89262;4.69957;6.41139;11.8881;10.7235;1.60274;-0.396347;-2.49088;0.31589;-0.646143;10.8837;14.4154;5.21381;3.12204;8.74957;6.76542;2.91683;4.1112;5.87942;6.01197;5.55992;1.25003;11.7194;8.82828;26.3031;22.2868;9.99648;3495.13085938;0.0639482736588;330.34954834;A;13b01Ab.wav
13.5657;23.4564;25.2851;22.9052;21.5857;22.3019;27.0262;26.9863;29.7293;30.2627;18.4414;12.8446;18.8257;18.7492;24.2863;25.8685;25.4218;27.3377;21.8049;22.4761;22.056;21.7406;22.781;24.2273;28.1966;28.7731;29.2887;28.6139;27.3017;26.0562;23.7204;17.3197;17.0996;11.7152;10.3208;7.57095;20.1428;17.9034;23.8605;19.5454;26.3671;21.3851;21.2092;16.4316;14.3706;16.7418;12.7751;14.0423;13.4682;3.42722;8.14648;15.2163;14.3601;13.5477;14.0893;18.2315;16.8173;18.2222;17.3908;15.0863;20.2105;14.4896;22.7728;27.019;22.5222;25.895;23.5996;23.9771;23.2647;26.9251;2096.78369141;0.0402298457921;107.880981445;N;15b03Nb.wav
23.6408;18.1235;26.8443;19.5801;21.6555;23.5379;18.5333;20.6996;16.4937;22.5083;24.2628;22.811;21.7111;18.2117;15.2402;11.7457;14.1567;12.8676;16.0373;14.5892;18.5361;17.6163;14.613;16.1265;10.6416;13.7158;10.3688;9.71624;13.5227;11.9532;10.3102;12.3361;12.52;10.628;11.5934;5.32497;9.98719;9.16456;11.4311;10.5286;13.8685;16.6275;18.9099;21.3977;23.2331;26.5205;27.2184;27.8349;28.1419;27.9949;28.0433;27.7207;25.2096;20.0221;17.5162;16.8516;18.1087;22.409;29.0388;24.7332;19.8599;15.3087;11.9109;11.8996;11.9622;14.8876;18.6266;22.6596;22.0476;22.8627;2221.17651367;0.025060871616;100.038208008;L;10a02Lb.wav
23.8705;24.3471;26.7723;26.7459;26.1959;22.4553;28.6336;18.014;15.8091;18.117;7.77263;6.47085;9.32582;3.32958;3.58506;7.1519;7.27492;7.12596;6.49084;1.86306;9.29484;9.00494;6.66644;13.2102;9.22304;13.3119;19.8016;20.6404;15.5416;17.6617;13.1452;15.6757;15.8441;17.87;18.7813;20.1606;17.5282;14.5076;12.2004;8.02062;13.1025;11.7669;17.3633;17.1752;16.9689;14.6861;15.6333;16.1099;18.649;20.8372;24.4469;24.8712;25.0491;24.9293;25.5269;25.5698;24.5402;23.4229;23.0377;23.1216;18.8477;20.557;18.1806;20.2392;25.1209;28.5725;23.0228;23.9308;23.672;8.9757;1183.04431152;0.0532772429287;106.867927551;T;03a02Ta.wav
